address,avgPrice,bookingSetting,branchUrl,dishTag,expand,geoLat,geoLng,hasSceneryOrder,memberCardId,phoneNo,poi,promoId,regionList,shopDealId,shopId,shopName,shopPower,shopPowerTitle,addTime,addDate
紫荆山路与顺河路交叉口,17,FALSE,/brands/b1894585s10g10,胡辣汤,0,34.760017,113.68249,FALSE,0,,HIGUGCZVCIBFJK,0,2047,0,2009473,方中山胡辣汤(顺河路店),45,准五星商户,2020/3/14 8:44,2020/3/14
龙湖中环路与九如东路交叉口龙湖一号总部中心5A栋105号,1604,FALSE,,日本料理,0,34.79176,113.74645,FALSE,0,,HIHRAGZVCRGSTX,0,87585,0,110730100,本心亭,40,四星商户,2020/3/8 9:28,2020/3/8
人民路7附,-1,FALSE,,面包烘焙,4,34.759163,113.676285,FALSE,0,,HIGSFCZVCHVJIR,0,321,0,1565417278,桂洲村钟意西点(人民路店),35,准四星商户,2020/2/16 19:48,2020/2/16
永安街8号,19,FALSE,/brands/b8949906s10g10,小吃快餐,0,34.73406,113.65446,FALSE,0,,HIGTJJZVCGTECQ,0,7997,0,8949906,阿生哥柳州螺蛳粉,45,准五星商户,2020/3/13 21:08,2020/3/13
林科路与经一路交叉口东北角,67,FALSE,,川菜家常菜,0,34.789143,113.697975,FALSE,0,,HIGIBFZVCJCTHR,0,7458,0,14725618,58度品质川菜馆,50,五星商户,2020/3/5 23:58,2020/3/5
建设路与伏牛路交叉口向南150米路东,43,FALSE,/brands/b570810s10g10,豫菜,0,34.75467,113.60717,FALSE,0,,HIFCBIZVCGBUHU,0,9195,0,570810,葛记焖饼(伏牛路店),45,准五星商户,2019/8/10,2019/8/10
保全街与交通路交叉口东50米路北小胡同内,78,FALSE,,烧烤烤串,0,34.731647,113.647964,FALSE,0,,HIGSABZVCGITIQ,0,9181,0,33738837,岳文生烧烤,45,准五星商户,2020/3/11 21:19,2020/3/11
农科路34号院2号楼东3单元1层东户,129,FALSE,,面包烘焙,4,34.792595,113.69069,FALSE,0,,HIGDUGZVCJBEHE,0,7458,0,113890538,嘉谷蛋糕手作高端定制(农科路店),35,准四星商户,2020/2/29 18:39,2020/2/29
经北三路19号,98,FALSE,,炖菜,0,34.728245,113.74869,FALSE,0,,HIJDSAZVCIVTTT,0,9188,0,125719797,鹅娘,45,准五星商户,2020/2/18 15:51,2020/2/18
商务内环与商务东五街交叉口,174,FALSE,/brands/b19227302s10g10,豫菜,0,34.76844,113.73199,FALSE,0,,HIHUGTZVCJHWRJ,0,7994,0,66904868,城墙根茶馆(CBD店),50,五星商户,2020/3/14 0:07,2020/3/14
民生路与祥盛街交叉口东南角,72,FALSE,/brands/b66301937s10g10,西北菜,0,34.76103,113.75163,FALSE,0,,HIIIABZVCJTTBL,0,7464,0,66301937,大秦地(民生路店),45,准五星商户,2020/3/9 15:02,2020/3/9
工二街与工三街交叉口向东20米路南,63,FALSE,,烧烤烤串,0,34.75812,113.677666,FALSE,0,,HIGTDDZVCHVSRA,0,321,0,68214565,方勇烧烤,45,准五星商户,2020/2/24 23:55,2020/2/24
花园路东风路正弘城8楼L810,104,FALSE,/brands/b113078227s10g10,日本料理,4,34.79582,113.68046,FALSE,0,,HIFVREZVCIVIRT,0,9192,0,113078227,轻井泽·和食料理(正弘城店),40,四星商户,2020/3/11 14:36,2020/3/11
优胜南路与劳卫路交叉口东北角,122,FALSE,,韩式烤肉,0,34.76692,113.66081,FALSE,0,,HIGCDGZVCHSJEH,0,2039,0,131425708,二人烧,50,五星商户,2020/3/11 10:10,2020/3/11
城东路与城北路交叉口北60米,6,FALSE,,快餐简餐,0,34.756092,113.691185,FALSE,0,,HIHCEVZVCIDDHI,0,321,0,92090573,廉记卷凉皮,45,准五星商户,2020/3/5 12:56,2020/3/5
花园路与农科路交叉口东210米路南,128,FALSE,,创意菜,0,34.79258,113.68499,FALSE,0,,HIGBRBZVCIWASH,0,321,0,126745029,花融 · Live House餐厅,45,准五星商户,2020/2/27 18:24,2020/2/27
棉纺路191号,30,FALSE,,烩面馆,0,34.75828,113.622086,FALSE,0,,HIFGHCZVCGJBEF,0,2042,0,21263427,四厂烩面(棉纺路店),40,四星商户,2020/3/7 19:13,2020/3/7
棉纺西路锦艺城C区,-1,FALSE,,面包烘焙,4,34.763203,113.60574,FALSE,0,,HIEVCBZVCGEJVC,0,9196,0,123296081,福缘烘焙(锦艺城店),35,准四星商户,2019/12/5 16:30,2019/12/5
二七路与西太康路交叉口丹尼斯大卫城,198,FALSE,,粤菜馆,0,34.757687,113.6659,FALSE,0,,HIGHTWZVCHJWGI,0,30341,0,126024800,苏园餐饮·苏荟(大卫城店),50,五星商户,2020/1/16 22:30,2020/1/16
祥盛街绿地原盛国际2号楼2单元附13,58,FALSE,,韩国料理,0,34.766617,113.76882,FALSE,0,,HIITIVZVCRFRHQ,0,7464,0,114504652,桔梗谣,45,准五星商户,2020/3/12 16:17,2020/3/12
百福街聚福源烩面馆门口,50,FALSE,,融合烤肉,0,34.75794,113.73613,FALSE,0,,HIIDBVZVCJFHUC,0,7994,0,17644635,刘涛烧烤,40,四星商户,2020/3/9 16:16,2020/3/9
农科路33号嘉辰时代公寓,103,FALSE,,西餐,0,34.79202,113.690346,FALSE,0,,HIGDWCZVCJAVSI,0,7458,0,127738586,SUPIN速品家·澳式轻餐,50,五星商户,2020/3/8 22:56,2020/3/8
农业东路28号联盟新城一期,-1,FALSE,,面包烘焙,4,34.78621,113.72376,FALSE,0,,HIHDDUZVCJSSEA,0,7994,0,112262969,唯爱烘焙(CBD国际会展中心店),35,准四星商户,2018/10/21 16:30,2018/10/21
金水东路88号楷林IFC国际金融中心D座,522,FALSE,,日本料理,0,34.77034,113.77182,FALSE,0,,HIITDIZVCRIEHC,0,9193,0,68150444,月下料理,50,五星商户,2020/3/11,2020/3/11
二七路与太康路交口丹尼斯大卫城11F,94,FALSE,,西北菜,0,34.75777,113.66591,FALSE,0,,HIGHUAZVCHJWWS,0,30341,0,110336505,西贝莜面村(大卫城店),45,准五星商户,2020/3/11 21:20,2020/3/11
二七路丹尼斯大卫城12楼,433,FALSE,,西式正餐,0,34.757496,113.66609,FALSE,0,,HIGHWFZVCHJWGI,0,30341,0,21688649,王品牛排(大卫城),50,五星商户,2020/3/14 6:46,2020/3/14
郑州市金水区信息学院路博颂路西南角时间集街区,114,FALSE,,西餐,0,34.80776,113.65893,FALSE,0,,HIFBHVZVCIRTSA,0,8002,0,93381900,留白西餐厅(时间集店),50,五星商户,2020/1/23,2020/1/23
文化路丰产路交叉口东南角,-1,FALSE,,面包烘焙,4,34.783512,113.6669,FALSE,0,,HIFVCJZVCIEHBV,0,7461,0,1745673147,桂洲村钟意西点(丰产路店),35,准四星商户,2020/2/12 6:39,2020/2/12
贵人街蓝堡湾二期东段路南,129,FALSE,,西餐,0,34.79584,113.67452,FALSE,0,,HIFTFAZVCITDTT,0,2038,0,15880311,ZAX BBQ,50,五星商户,2020/3/10,2020/3/10
开元路万达广场4楼,73,FALSE,,自助餐,0,34.86845,113.63807,FALSE,0,,HIDBSRZVCJRFSY,0,9189,0,122119639,盛江山烤肉自助(惠济万达店),45,准五星商户,2020/2/15,2020/2/15
农业路与经七路交叉口向东80米路南,84,FALSE,/brands/b63057671s10g10,豫菜,0,34.78641,113.67337,FALSE,0,,HIFWIVZVCIIBRV,0,2038,0,95049602,禾珍珠小锅米饭(河南博物院店),45,准五星商户,2020/3/10 15:14,2020/3/10
东风南路与榆林南路交叉口海汇中心7号楼702,86,FALSE,,创意菜,0,34.752815,113.769745,FALSE,0,,HIJCEFZVCRAJWH,0,9193,0,92588043,四小姐的店,45,准五星商户,2020/1/13 16:10,2020/1/13
金水区花园路122号建业凯旋广场L4层4001号,114,FALSE,,西餐,0,34.79354,113.68054,FALSE,0,,HIFWJDZVCIUSAW,0,80884,0,132059979,SPACELAB失重餐厅(建业凯旋广场店),40,四星商户,2020/3/13 0:23,2020/3/13
花园路建业凯旋广场三层,69,FALSE,,浙菜,0,34.79354,113.68054,FALSE,0,,HIFWIGZVCIUSAJ,0,9192,0,132094965,外婆家(建业凯旋广场店),45,准五星商户,2020/3/9 16:59,2020/3/9
商务外环与通泰路交叉口桥南天雅大厦,518,FALSE,,西餐,0,34.763542,113.733055,FALSE,0,,HIHWSVZVCJGHSG,0,7994,0,6601826,巴黎之花法国餐厅,50,五星商户,2020/2/28 16:32,2020/2/28
瑞光路瑞光创意工厂一号南院109,54,FALSE,,面包烘焙,0,34.763218,113.63764,FALSE,0,,HIFRJGZVCHBBFC,0,322,0,1500887116,怕肥点心铺,45,准五星商户,2020/3/9,2020/3/9
东风南路与商鼎路交叉口汇艺银河里2F,271,FALSE,,自助餐,0,34.7544,113.771095,FALSE,0,,HIJCCJZVCRBTEC,0,9186,0,1392718429,中堂海陆汇,50,五星商户,2020/3/6 10:52,2020/3/6
大学路和政通街交叉口升龙国际中心3号楼,-1,FALSE,,面包烘焙,4,34.72522,113.646545,FALSE,0,,HIGTWRZVCGFSHU,0,9180,0,113613852,福缘烘焙·生日蛋糕店(大学路店),35,准四星商户,2019/12/19 10:31,2019/12/19
金水路与未来路交叉口向南100米路东,41,FALSE,/brands/b69634293s10g10,面包烘焙,0,34.761875,113.70491,FALSE,0,,HIHFGBZVCIRUGA,0,7999,0,8834358,好利来(曼哈顿店),45,准五星商户,2020/3/1 17:37,2020/3/1
龙湖中环路与九如路交叉口龙湖壹号4B区三层301号,793,FALSE,,西餐,0,34.79208,113.74412,FALSE,0,,HIHIWTZVCRFWCX,0,87585,0,96580194,叁楼 THIRD FLOOR LOUNGE BAR,45,准五星商户,2020/3/13 10:39,2020/3/13
工人路伊河路交叉口向北50路西,29,FALSE,,炸鸡炸串,0,34.74313,113.62064,FALSE,0,,HIFSUGZVCGCJIN,0,2042,0,22718285,工人路炸鸡,40,四星商户,2020/3/10 14:12,2020/3/10
嵩山南路亚星盛世西门口向南100米路东,13,FALSE,,胡辣汤,0,34.71214,113.628624,FALSE,0,,HIGSAGZVCFJJSE,0,7996,0,8960818,清真高老大牛排胡辣汤(嵩山路总店),45,准五星商户,2019/12/24,2019/12/24
商鼎路与农业南路交叉口东南角,133,FALSE,/brands/b3519349s10g10,重庆火锅,0,34.75465,113.75844,FALSE,0,,HIIUCSZVCJTVTQ,0,7462,0,67425969,巴奴毛肚火锅(商鼎路店),50,五星商户,2020/3/12 11:49,2020/3/12
文化路与纬三路交叉口东10米路北,60,FALSE,,私房菜,0,34.769356,113.66729,FALSE,0,,HIGDUFZVCHWAWT,0,321,0,5447635,阿妍小馆私房菜,45,准五星商户,2020/3/13 12:35,2020/3/13
西大街126号1层118号,53,FALSE,,烧鸡,0,34.751045,113.6718,FALSE,0,,HIGTSBZVCHJRSF,0,7463,0,574210,清真郭记烧鸡,40,四星商户,2020/3/8 19:22,2020/3/8
金水路99号,153,FALSE,/brands/b19227302s10g10,豫菜,0,34.76381,113.66835,FALSE,0,,HIGGGIZVCHUEWQ,0,30341,0,19227302,城墙根茶馆(金水路店),50,五星商户,2020/3/2,2020/3/2
农科路与科新路交叉口向北100米,83,FALSE,,日式火锅,0,34.793743,113.67978,FALSE,0,,HIFWCJZVCIUHHN,0,9192,0,1540510230,厚道寿喜烧日式火锅料理(建业凯旋店),45,准五星商户,2020/3/6 9:34,2020/3/6
中州大道和航海东路交叉口西北角富田太阳城18号楼,-1,FALSE,,面包烘焙,4,34.722637,113.713264,FALSE,0,,HIIIAHZVCHVTFP,0,8003,0,97956540,唯爱烘焙(富田太阳城店),35,准四星商户,2019/10/28 13:19,2019/10/28
金水区宏图街聚源路聚源国际一楼门面,62,FALSE,,串串香,0,34.75259,113.74038,FALSE,0,,HIIGVUZVCJFBAS,0,7464,0,92086558,付小姐在成都(郑东新区店),45,准五星商户,2020/3/5 19:53,2020/3/5
商城东路150号,54,FALSE,,川菜家常菜,0,34.750767,113.70146,FALSE,0,,HIHIGAZVCIFCGB,0,323,0,107747006,胖娃川菜馆,45,准五星商户,2020/3/11 14:25,2020/3/11
中原路与华山路交叉口向南20米路西,80,FALSE,/brands/b112488695s10g10,豫菜,0,34.746685,113.59932,FALSE,0,,HIFCCCZVCFSRHS,0,7457,0,8675109,解家河南菜(华山路店),50,五星商户,2020/2/15 3:52,2020/2/15
商务内环路与商务西七街交叉口向南50米路东,105,FALSE,,特色菜,0,34.76822,113.72313,FALSE,0,,HIHRBSZVCJEGUX,0,7994,0,121889111,但丁的牛肚包·融合菜餐厅(CBD店),50,五星商户,2020/3/12 13:12,2020/3/12
农业南路商鼎路交叉口向南200米路东东方鼎盛时代三期20号楼1单元8楼,-1,FALSE,,面包烘焙,4,34.754177,113.75882,FALSE,0,,HIIUIIZVCJTVCX,0,9193,0,101908102,唯爱烘焙(商鼎路店),35,准四星商户,2019/10/25 8:45,2019/10/25
五彩路华润万象城购物中心第七层701a-701b号商鋪,78,FALSE,,粤式茶点,0,34.755024,113.66105,FALSE,0,,HIGGWAZVCHHAGF,0,27968,0,18113692,稻香海鲜点心酒家(华润万象城店),45,准五星商户,2020/3/13 18:13,2020/3/13
民主路10号华润万象城5层,83,FALSE,/brands/b5479102s10g10,特色菜,0,34.754757,113.66274,FALSE,0,,HIGHSFZVCHHJFF,0,27968,0,18006120,曼玉融合餐厅(华润万象城店),50,五星商户,2020/3/10 15:11,2020/3/10
郑东新区农业东路与九如东路交叉口向南50米路东,105,FALSE,,面包烘焙,0,34.78123,113.74478,FALSE,0,,HIHUHJZVCRBWJV,0,7994,0,125719538,AMY CAKE埃米手作,45,准五星商户,2020/3/11 17:37,2020/3/11
顺河路18号1号楼1-2层,54,FALSE,,东北家常菜,0,34.75961,113.699265,FALSE,0,,HIHEBWZVCIHSVQ,0,7999,0,4115165,东北饭莊(顺河路总店),45,准五星商户,2020/3/10 15:39,2020/3/10
黄河南路兴荣街交叉口西北角五星花苑13号楼,-1,FALSE,,面包烘焙,4,34.759663,113.74187,FALSE,0,,HIIERWZVCJIGIC,0,7464,0,112272514,福缘烘焙?生日蛋糕店(黄河南路店),35,准四星商户,2019/6/23,2019/6/23
二七路150号大卫城12层,105,FALSE,/brands/b69737091s10g10,潮汕牛肉火锅,0,34.757736,113.66588,FALSE,0,,HIGHTDZVCHJWIE,0,30341,0,23437592,豆捞坊-总店(大卫城店),50,五星商户,2020/3/6 19:17,2020/3/6
花园路科源路交叉口建业凯旋广场4楼4002-4003号,140,FALSE,,日本料理,0,34.793465,113.68053,FALSE,0,,HIFWIFZVCIURGC,0,9192,0,797188165,奈九居酒屋(建业凯旋广场店),50,五星商户,2020/1/10 16:14,2020/1/10
科新路与科源路交叉口东南角建业凯旋里2楼209,103,FALSE,,日本料理,0,34.794357,113.67992,FALSE,0,,HIFVWGZVCIUTCJ,0,9192,0,130607263,汀蘭居酒屋(建业凯旋广场店),50,五星商户,2020/3/2 14:26,2020/3/2
二七路大卫城负一楼,37,FALSE,,茶饮果汁,0,34.757507,113.66619,FALSE,0,,HIGIAGZVCHRABQ,0,7997,0,1557936793,喜茶(丹尼斯大卫城热麦店),40,四星商户,2020/3/13 21:44,2020/3/13
福元路华悦时间广场53号,-1,FALSE,,面包烘焙,4,34.757008,113.7189,FALSE,0,,HIHTUBZVCIVGGS,0,7999,0,113167843,尚味坊烘焙(曼哈顿店),35,准四星商户,2019/8/28 8:40,2019/8/28
信息学院路与博颂路交口西20米路南,48,FALSE,,甜品,0,34.80831,113.65888,FALSE,0,,HIFBEVZVCIRWWM,0,7459,0,69441138,幸食面包店(时间集店),45,准五星商户,2020/3/13 22:33,2020/3/13
二七路165号大卫城负一楼,26,FALSE,,西式快餐,0,34.75776,113.66587,FALSE,0,,HIGHTEZVCHJWRH,0,27218,0,97371390,沙朗阿甘鲜肉汉堡(大卫城店),45,准五星商户,2020/3/11 13:50,2020/3/11
桐柏北路锦艺国际华都·欧尚商铺9-26号,37,FALSE,,小吃快餐,0,34.76499,113.61254,FALSE,0,,HIFACBZVCGHWJN,0,9196,0,76984424,一厂麻辣猪蹄,45,准五星商户,2020/3/13 22:40,2020/3/13
民主路10号华润万象城B109商铺,30,FALSE,,面包烘焙,0,34.75487,113.66204,FALSE,0,,HIGHGCZVCHHFSE,0,27968,0,69621871,OPEN OVEN(万象城店),45,准五星商户,2020/3/8 22:19,2020/3/8
金水路与英协路交汇处南200米,107,FALSE,/brands/b2114692s10g10,豫菜,0,34.759842,113.718666,FALSE,0,,HIHSJDZVCIWGRI,0,7999,0,2378047,阿五黄河大鲤鱼(英协路店),50,五星商户,2020/3/12 11:24,2020/3/12
工人新村工二街63号楼,50,FALSE,,烧烤烤串,0,34.758045,113.67542,FALSE,0,,HIGSGDZVCHUUCI,0,2047,0,5115758,方建营烧烤美食城(人民路店),45,准五星商户,2020/3/11 19:44,2020/3/11
花园路正弘城负一楼,34,FALSE,,面包烘焙,0,34.79575,113.680695,FALSE,0,,HIFVTIZVCIVJSY,0,9192,0,567797968,麦陌(正弘城店),45,准五星商户,2020/3/12 15:31,2020/3/12
金水东路绿地新都汇4号楼1楼附5号,90,FALSE,,甜品,0,34.771275,113.7694,FALSE,0,,HIIRVIZVCRHSDC,0,9193,0,80621690,安与沫法式甜品,45,准五星商户,2020/3/12 12:35,2020/3/12
康复中街与康复后街交叉口东行30米路北,30,FALSE,/brands/b2752006s10g10,烩面馆,0,34.744705,113.64927,FALSE,0,,HIGGGFZVCGVGEM,0,2045,0,2752006,帖老大羊肉汤烩面馆(康复后街店),45,准五星商户,2020/3/6 17:56,2020/3/6
郑州市中原区桐柏路陇海路交叉口凯旋门广场B座,-1,FALSE,,面包烘焙,4,34.73581,113.61254,FALSE,0,,HIFSITZVCFTJCR,0,2044,0,113169545,手拉手烘焙?个性化蛋糕店(凯旋门店),35,准四星商户,2020/1/6 7:51,2020/1/6
政通路66-14号,18,FALSE,,面包甜点,0,34.725243,113.6426,FALSE,0,,HIGSGTZVCGEDAT,0,9180,0,131693126,西山公园面包厂 现烤手工吐司(升龙店),45,准五星商户,2020/3/9 19:07,2020/3/9
经开区航海东路与八大街交汇处富田财富广场1号楼2层,100,FALSE,/brands/b4677849s10g10,豫菜,0,34.721214,113.76409,FALSE,0,,HIJTGIZVCJCBCH,0,9188,0,8914771,阿庄地道豫菜(航海路店),50,五星商户,2020/3/13 8:59,2020/3/13
花园路北农科路西建业凯旋广场一层1008-1号铺,154,FALSE,,西餐,0,34.793526,113.68056,FALSE,0,,HIFWIJZVCIURWJ,0,80884,0,1941654274,bluefrog蓝蛙(建业凯旋广场店),40,四星商户,2020/3/14 0:50,2020/3/14
东风南路与榆林南路交叉口海汇中心7#1-2,132,FALSE,,西餐,0,34.75244,113.7701,FALSE,0,,HIJCITZVCRAJVF,0,9193,0,92501336,造精酿餐厅(海汇中心店),50,五星商户,2019/12/3,2019/12/3
福元路和玉凤路交叉口向东200米路南银基王朝三期4号楼1单元,-1,FALSE,,面包烘焙,4,34.756554,113.713326,FALSE,0,,HIHRTHZVCITASJ,0,7999,0,97303291,唯爱烘焙(曼哈顿店),35,准四星商户,2019/7/16,2019/7/16
花园路126号正弘城负一楼LB-K21号,37,FALSE,,日式烧烤/烤肉,0,34.796696,113.68035,FALSE,0,,HIFVDHZVCIVUII,0,9192,0,130830520,熊吞·大碗丼日式烧肉饭(正弘城店),45,准五星商户,2020/3/13 9:46,2020/3/13
新兴路开普小区41-9号,87,FALSE,,四川火锅,0,34.75483,112.99077,FALSE,0,,HHGBDAZVBHBBVF,0,27698,0,113881550,小龙坎老火锅(新兴路开普店),50,五星商户,2020/2/12 15:58,2020/2/12
政一街与政三街交叉口,43,FALSE,/brands/b559273s10g10,豫菜,0,34.76545,113.68723,FALSE,0,,HIGUCHZVCIFFDT,0,2036,0,1909327,虢国羊肉汤馆(政一街总店),50,五星商户,2020/3/8 11:43,2020/3/8
商务内环和通泰路交叉口 永威木色购物公园西门一楼 L1-101,91,FALSE,,咖啡厅,0,34.767345,113.73135,FALSE,0,,HIHUJFZVCJHEUD,0,7994,0,130637407,Two Birds One Stone·一石二鸟,40,四星商户,2020/2/12 21:01,2020/2/12
航海东路与经开第八大街交叉口富田财富广场1号楼,-1,FALSE,,面包烘焙,4,34.72154,113.76341,FALSE,0,,HIJTAVZVCJBVVR,0,9188,0,122957304,一品烘焙(经开第八大街店),35,准四星商户,2019/9/6 1:09,2019/9/6
花园路与农科路交叉口向东200米路南,81,FALSE,,粤菜馆,0,34.792137,113.68514,FALSE,0,,HIGBVEZVCIVVWO,0,2038,0,18124073,锦珍锦顺德开煲(农科路店),50,五星商户,2020/3/13 1:47,2020/3/13
花园路39号国贸中心360A座28层2802室,75,FALSE,,西餐,0,34.78498,113.68125,FALSE,0,,HIGDBTZVCIRJWA,0,2038,0,93974317,MR PANCAKE HOUSE,50,五星商户,2020/3/5 16:30,2020/3/5
花园路国贸中心4号楼3单元,75,FALSE,,面包烘焙,0,34.78474,113.68126,FALSE,0,,HIGDDHZVCIRIHD,0,2038,0,8720384,80cake,45,准五星商户,2020/2/4 17:53,2020/2/4
商务内环通泰路交叉口永威木色一层,74,FALSE,,甜品,0,34.7669,113.73074,FALSE,0,,HIHUIVZVCJGVDM,0,7994,0,108347049,朱迪小铺 JUDY’S PATISSERIE(永威木色店),45,准五星商户,2020/3/13 10:50,2020/3/13
丰产路花园路39号,-1,FALSE,,面包烘焙,4,34.783764,113.67901,FALSE,0,,HIGCSTZVCIJEEH,0,2038,0,764463958,桂洲村钟意西点(国贸店),30,三星商户,NA,NA
北下街街道北顺城街24号,42,FALSE,,烧鸡,0,34.75252,113.671745,FALSE,0,,HIGTBSZVCHRDRI,0,2047,0,9138307,胜利鸡,40,四星商户,2020/3/2 20:06,2020/3/2
铁英街艳和副食百货旁,26,FALSE,,面包烘焙,0,34.737476,113.65063,FALSE,0,,HIGJTCZVCGTBJO,0,9181,0,4600320,铁英老式蛋糕糕点,40,四星商户,2020/3/12 13:31,2020/3/12
优胜南路天下城商铺B-5-102、202,14,FALSE,,小吃,0,34.766926,113.66246,FALSE,0,,HIGCVCZVCHTDRP,0,2039,0,4703807,薛记米皮老店,40,四星商户,2020/3/5 22:15,2020/3/5
二七路与西太康路交口丹尼斯大卫城负一层BF-02,78,FALSE,,西餐,0,34.75734,113.66643,FALSE,0,,HIGICIZVCHRAHK,0,30341,0,1258901517,拉亚汉堡餐厅(大卫城店),45,准五星商户,2020/3/7 14:59,2020/3/7
电厂路与冉屯路交叉口向北300米正商紫薇里16号,-1,FALSE,,面包烘焙,4,34.781166,113.6015,FALSE,0,,HIEFHVZVCGJWRL,0,27966,0,122920225,手拉手烘焙(冉屯路店),35,准四星商户,2019/12/25 13:46,2019/12/25
花园路与红专路交叉口向南100米路东,23,FALSE,,面包烘焙,0,34.77861,113.682274,FALSE,0,,HIGGAGZVCIIIIH,0,2038,0,2799496,火荣宫廷桃酥王,45,准五星商户,2020/3/13 22:25,2020/3/13
纬五路38-4号原花园路集贸市场内,32,FALSE,,粉面馆,0,34.77176,113.68567,FALSE,0,,HIGRASZVCIHCUL,0,2036,0,559670,杨记拉面总店,40,四星商户,2020/3/8 19:04,2020/3/8
花园路39号新田360广场C301号商铺,94,FALSE,/brands/b113078227s10g10,日本料理,0,34.78473,113.67961,FALSE,0,,HIGCJGZVCIJVBE,0,2038,0,124504631,轻井泽和食料理(国贸店),45,准五星商户,2020/3/12 17:26,2020/3/12
百年德化风情购物公园A区2楼,54,FALSE,,火锅,0,34.750435,113.66528,FALSE,0,,HIGRGJZVCHGVDL,0,2045,0,91884519,潮掌门鸭爪爪特色Hi锅(百年德化店),45,准五星商户,2019/11/27 22:05,2019/11/27
未来路与陇海路交叉口升龙凤凰城B区,-1,FALSE,,面包烘焙,4,34.739674,113.709114,FALSE,0,,HIHWSWZVCIDTVO,0,7464,0,57404494,唯爱烘焙(凤凰城市广场店),35,准四星商户,2019/4/8 11:32,2019/4/8
人民路与东太康路交口西50米路南光彩临街一楼,96,FALSE,,重庆火锅,0,34.75524,113.66993,FALSE,0,,HIGRFUZVCHRJEQ,0,27218,0,1117797225,电台巷火锅(太康路直营店),45,准五星商户,2020/3/13 19:37,2020/3/13
花园路与东风路交叉口正弘城7楼,170,FALSE,,西餐,0,34.7952,113.68047,FALSE,0,,HIFVUCZVCIVEWC,0,9192,0,111760524,黎你很近西餐厅(正弘城店),45,准五星商户,2020/3/6 10:51,2020/3/6
管紫荆山路57号新世界百货3层L03F101号海底捞火锅,112,FALSE,,四川火锅,0,34.7541,113.68273,FALSE,0,,HIGWTGZVCHWCDG,0,9185,0,98134022,海底捞火锅(新世界百货店),50,五星商户,2020/3/13 11:03,2020/3/13
民主路10号万象城六层L618号,75,FALSE,,新疆菜,0,34.75503,113.66279,FALSE,0,,HIGHJTZVCHHSFE,0,7463,0,131578689,提雅寻味新疆美食,45,准五星商户,2020/3/6 10:39,2020/3/6
康平路正商东方港湾8号楼,-1,FALSE,,面包烘焙,4,34.747646,113.76205,FALSE,0,,HIJBEIZVCJSJIH,0,9193,0,122957275,一品烘焙(郑东商业中心店),35,准四星商户,2020/1/4 8:38,2020/1/4
科新路金水金街一楼11-130号,45,FALSE,,韩国料理,0,34.793186,113.678566,FALSE,0,,HIFVUUZVCITTGC,0,9192,0,734614286,会飞的鸡Flying chicken(金水万达店),50,五星商户,2020/3/13 19:49,2020/3/13
长椿路与梧桐街交叉口国家大学科技园2号楼B座1805,202,FALSE,,面包烘焙,0,34.793056,113.542336,FALSE,0,,HICJSJZVCFHICI,0,320,0,92480635,杜夫朗格网络蛋糕,45,准五星商户,2020/3/13 19:45,2020/3/13
棉纺路与桐柏北路交叉口向东300米,10,FALSE,,快餐简餐,0,34.759804,113.6181,FALSE,0,,HIFEETZVCGIBVF,0,9196,0,2997562,马仁鸿凉皮店,40,四星商户,2020/3/13 20:27,2020/3/13
东风路世玺中心商业街,34,FALSE,,面包烘焙,0,34.79634,113.67928,FALSE,0,,HIFUVVZVCIVERH,0,9192,0,128485313,爸爸糖手工吐司(正弘城店),45,准五星商户,2020/3/13 8:24,2020/3/13
桃源路与兴华北街交叉口39号院2号楼,-1,FALSE,,面包烘焙,4,34.740185,113.63636,FALSE,0,,HIGDBGZVCGHJGD,0,30302,0,122920242,一品烘焙(兴华北街店),35,准四星商户,2019/5/31 21:31,2019/5/31
西大街与北顺城街交叉口西北角,55,FALSE,/brands/b43994199s10g10,烤鸭,0,34.75143,113.671196,FALSE,0,,HIGTFTZVCHJJGT,0,7463,0,65692215,五顺斋清真烤鸭(西大街总店),45,准五星商户,2020/3/6 23:45,2020/3/6
花园路126号正弘城八层,48,FALSE,,粉面馆,0,34.79637,113.680374,FALSE,0,,HIFVFUZVCIVSRM,0,80884,0,130009209,和府捞面(正弘城店),45,准五星商户,2020/3/11 16:52,2020/3/11
金水东路东风南路绿地新都会A座4楼,109,FALSE,,四川火锅,0,34.769897,113.76943,FALSE,0,,HIISIAZVCRHCTN,0,321,0,125313720,海底捞火锅(绿地新都会店),50,五星商户,2020/3/10 8:34,2020/3/10
花园路与丰产路交叉口国贸360南门2层,120,FALSE,,重庆火锅,0,34.784023,113.679375,FALSE,0,,HIGCUDZVCIJIDT,0,2038,0,110683465,巴奴毛肚火锅(国贸360店),50,五星商户,2020/3/11 22:52,2020/3/11
京广路与中原路交叉口西南角,32,FALSE,,粉面馆,0,34.74746,113.65159,FALSE,0,,HIGGCVZVCHAFWA,0,7997,0,9129391,杨记清芳牛肉拉面(京广路店),45,准五星商户,2020/2/28 9:02,2020/2/28
金水路曼哈顿商业广场,152,FALSE,/brands/b107978163s10g10,面包烘焙,0,34.76216,113.70688,FALSE,0,,HIHGBRZVCISSHS,0,7999,0,124160089,睿时Rui's Patisserie(曼哈顿店),50,五星商户,2020/3/13,2020/3/13
